od,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"(1, 3)",0.1,126.89702759083876,229.18151767395904,0.1,170.1018732046588,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,233.11047913034034,153.4671920584323,0.1,0.1,0.1,266.4995906405554,119.60275474480282,0.1,0.1,256.3421033703202,0.1,212.101541506984,251.88227373814868,0.1,0.1,0.1,0.1,0.1,299.41562643662314,0.1,212.24177309617738,0.1,185.109168819757,294.16168536138315,0.1,0.1,277.0600680367445,0.1,0.1,199.58799166219708,0.1,0.1,0.1,0.1,140.6240877294194,0.1,252.8586088479834,0.1,0.1,198.24392458391034,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,226.7360568663154,0.1,218.4921474950986,0.1,0.1,0.1,0.1,191.73242121367193,337.26956590254645,216.7383522113759,159.90471749687418,0.1,268.47313822606003,0.1,0.1,0.1,166.99004215071352,192.3707828903563,0.1,0.1,0.1,0.1,0.1,223.2791283505358,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,175.45291840172322,0.1,0.1,242.15528358675374,0.1
"(1, 4)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,89.55959913954499,0.1,151.1822233601614,0.1,0.1,0.1,0.1,50.03294069043844,158.30337763261292,279.4983539769667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,61.64992701481826,0.1,96.3583038451789,0.1,126.57138736575962,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,125.83377731052227,0.1,0.1,0.1,0.1,0.1,0.1,134.96995385712427,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,169.41410042782428,128.4761139349742,0.1,105.57006514849338,0.1,0.1,0.1,0.1,0.1,0.1,0.1,234.79977770775696,0.1,174.63146728400864,21.14483828091366,0.1,0.1,0.1,0.1,0.1,118.62217058912164,0.1,113.01645380618129,0.1,0.1,0.1,90.54082981243018
"(1, 5)",0.1,0.1,0.1,542.4636440749427,0.1,389.9604262102026,0.1,0.1,0.1,0.1,0.1,395.54693821235475,0.1,0.1,449.84305611893797,0.1,0.1,252.385352614697,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,462.168960783918,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,427.14683461608996,0.1,0.1,0.1,0.1,394.29341782706734,0.1,0.1,0.1,322.5224014874771,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,298.26496183922467,0.1,436.6381257824361,0.1,0.1,0.1,0.1,0.1,0.1,0.1,403.6840000544263,0.1,0.1,406.6329708410682,0.1,0.1,0.1,0.1,375.74606431432215,436.75495886251343,365.6871934358212,0.1,0.1,332.22565133314623,536.8698117390855,0.1,0.1,362.05966235931146,331.452530008832,430.80164405927206,404.60629774294796,420.68625304470544,0.1
"(1, 6)",0.1,0.1,259.514047950686,0.1,0.1,0.1,0.1,221.803076298985,206.88493691977658,0.1,311.49508042890955,0.1,0.1,0.1,0.1,186.9708010214004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,188.86400432212534,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,135.11302479744177,0.1,112.90151459728071,0.1,0.1,0.1,0.1,283.2968781661994,0.1,0.1,0.1,0.1,208.90785537857786,0.1,188.20295611824304,184.38017065254814,0.1,0.1,0.1,241.78496392124646,0.1,110.65768740722272,0.1,282.96652342918003,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,167.99885418513554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,318.329085589874,0.1,143.38621105060633,0.1,0.1
"(1, 7)",0.1,0.1,0.1,0.1,372.2133425665373,0.1,0.1,518.0772740188048,0.1,0.1,0.1,0.1,313.11734247665987,0.1,0.1,539.8516052727603,351.4102626000635,0.1,0.1,402.9970252643517,0.1,369.88125682432883,0.1,432.7005081444529,0.1,0.1,0.1,0.1,0.1,0.1,383.6796854473835,0.1,463.8204930863476,0.1,0.1,0.1,338.3778438134446,386.436008612359,431.85751475152637,0.1,0.1,0.1,0.1,0.1,441.2492376098722,0.1,0.1,0.1,0.1,0.1,0.1,430.4038228272522,0.1,335.4457765528143,0.1,0.1,0.1,306.25502995361853,0.1,0.1,0.1,0.1,323.53774002392794,545.656292168736,0.1,0.1,0.1,0.1,0.1,371.889339576988,0.1,0.1,356.4310356070549,0.1,0.1,423.3418371550423,362.30539268498427,0.1,0.1,0.1,0.1,0.1,0.1,349.91088893114784,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,368.50729087238994,0.1,0.1,464.32046984650475,0.1,0.1,0.1,388.71401600640684
"(1, 8)",0.1,0.1,203.06923711643972,310.47438091127424,0.1,288.7006005046155,0.1,0.1,0.1,0.1,0.1,0.1,0.1,223.94777742467642,0.1,0.1,241.4178089677457,0.1,0.1,0.1,0.1,0.1,0.1,184.824156636549,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,160.5766956001949,0.1,0.1,0.1,0.1,0.1,0.1,103.55852431967928,0.1,0.1,0.1,189.98861461029617,0.1,0.1,0.1,0.1,0.1,0.1,0.1,170.38209413645166,194.75968196024382,0.1,0.1,0.1,0.1,182.35088945393585,0.1,140.18009905097344,0.1,235.82006942075301,0.1,0.1,277.88897663228124,231.88949938070434,219.53255557576296,155.32040151232673,0.1,0.1,0.1,246.22008272235828,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,232.25458502661107,300.8996006613967,237.72150542250358,0.1,0.1,0.1,0.1,202.5363562264412,0.1,0.1,0.1,0.1,0.1,0.1,0.1,198.83411194226645,73.42662959398102,0.1,118.36171188193943
"(1, 9)",0.1,0.1,543.915329200164,0.1,0.1,0.1,700.478674729649,0.1,568.7197877812132,601.1642141845919,603.8590382554439,480.5969693567651,563.1750101133989,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,647.1690793727685,0.1,0.1,0.1,0.1,0.1,0.1,0.1,700.080411196731,0.1,0.1,0.1,640.4264770600402,0.1,0.1,0.1,651.5461894393179,0.1,573.9905778506889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,576.156084798908,0.1,0.1,0.1,0.1,0.1,0.1,0.1,569.1379529959618,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,667.8088937531053,0.1,0.1,0.1,550.1180348052646,0.1,0.1,0.1,0.1,0.1,623.8428675221501,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(1, 10)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,183.46960842334576,179.11230871208292,319.09250060808904,0.1,0.1,0.1,165.7145943795909,0.1,0.1,0.1,0.1,364.12249198375736,251.46878278853808,0.1,0.1,0.1,206.15794130236122,251.92124463354727,0.1,0.1,0.1,0.1,273.81500462214717,0.1,0.1,239.62219908023914,0.1,0.1,0.1,0.1,274.96147629341624,0.1,226.53251785149854,0.1,0.1,0.1,0.1,0.1,328.1529704366392,0.1,144.1201580939712,102.6811644829162,0.1,247.38499332872374,0.1,170.73015385637493,0.1,0.1,196.19757146667422,0.1,189.197709889115,0.1,201.07411641152123,109.85485664283038,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,67.1801967679861,0.1,0.1,0.1,0.1,0.1,0.1,0.1,291.2525693854748,0.1,0.1,0.1,0.1,0.1,0.1,0.1,182.4431372469529,148.85678266419671,0.1,0.1,57.14848565750091,0.1,264.78029427807485,0.1,0.1,0.1,0.1,0.1
"(1, 11)",0.1,0.1,0.1,0.1,144.70621802439368,80.60215734840466,0.1,0.1,0.1,5.580013016957793,69.15632259786913,0.1,1e-07,0.1,0.1,0.1,220.59149618731638,0.1,0.1,0.1,0.1,160.16616123385052,66.90355154021404,0.1,101.50599671561517,0.1,48.14794367026156,0.1,0.1,0.1,0.1,116.1694129563347,0.1,0.1,0.1,0.1,0.1,0.1,0.1,67.43649913395134,0.1,0.1,0.1,0.1,128.04729290212748,0.1,0.1,0.1,0.1,0.1,0.1,42.86268814330991,133.97632107658393,31.593688276306466,0.1,0.1,0.1,0.1,0.1,111.89346086028185,215.6583216687895,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,124.99742884092335,0.1,189.22728762464538,0.1,90.42133582122119,0.1,117.52017218671689,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,107.21314799610076,0.1,0.1,121.68759710961638,61.727449697882754,180.10209346906962,0.1,0.1,0.1
"(1, 12)",258.635907863084,0.1,268.7547078482312,0.1,297.42300067299345,323.1447042895095,0.1,0.1,0.1,268.3787772556327,0.1,0.1,0.1,0.1,0.1,0.1,0.1,209.66367288824387,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,396.2943129269403,253.70249200503213,0.1,0.1,0.1,264.2555485028796,0.1,0.1,0.1,0.1,0.1,0.1,313.9712068382428,0.1,345.0300908062909,0.1,0.1,0.1,254.5115732104715,0.1,0.1,0.1,330.1594575187811,0.1,0.1,283.3173272480556,454.86825925430594,0.1,0.1,0.1,290.2234809473083,0.1,212.55147156593898,262.8124874397054,0.1,0.1,0.1,0.1,0.1,336.5025625040113,260.9994425239604,0.1,0.1,209.4294670347126,0.1,274.6309255979071,308.9176706063151,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,421.4301953858991,0.1,277.08160381361847,0.1,0.1,0.1,316.4054611217365,260.6569515776571,0.1,0.1,0.1,0.1,331.6006294271786,0.1,0.1,0.1,0.1,0.1,325.3452225487484
"(1, 13)",0.1,146.93472991946066,0.1,0.1,105.87721026734448,0.1,12.892256554268144,0.1,135.97054043564654,139.9535925413803,0.1,1e-07,123.75690789775976,0.1,0.1,185.74485475408204,0.1,0.1,26.40357838914906,0.1,124.66562766314226,0.1,0.1,0.1,1e-07,0.1,0.1,0.1,33.17290057658268,115.52570727126736,0.1,69.38333737242222,0.1,0.1,0.1,12.566015562995204,0.1,0.1,0.1,0.1,65.87061593084526,0.1,0.1,0.1,0.1,0.1,0.1,106.74149068790877,0.1,0.1,0.1,0.1,121.16694191353193,0.1,0.1,0.1,101.59048449136111,0.1,32.668939718897676,0.1,0.1,0.1,72.98892857948861,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,0.1,104.42035860867975,0.1,173.87249970926177,0.1,0.1,99.45220681800603,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,31.460281525821046,0.1
"(1, 14)",0.1,30.82380018369915,0.1,88.05661115083035,0.1,0.1,0.1,0.1,0.1,39.94736600650438,0.1,139.65341441920083,0.1,0.1,0.1,171.78724538884876,0.1,0.1,0.1,0.1,98.80085295778383,0.1,161.82740081382235,0.1,0.1,175.54435053008405,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,49.556377658722965,93.07563113895749,0.1,107.06828162534363,0.1,0.1,57.66104285437952,0.1,0.1,136.49700091751438,107.27651888276773,0.1,99.51757166250916,0.1,0.1,0.1,0.1,77.82414875093318,0.1,0.1,0.1,80.24702398720622,76.87736460533698,0.1,0.1,60.547790928027666,0.1,0.1,176.4426959940959,44.256562540009,0.1,0.1,116.12357868991968,1e-07,99.82791640529842,102.32471002795371,1e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,56.113420615834926,0.1,138.4379921274459,0.1,108.63942496778591,0.1,0.1,19.732541753896626,0.1,0.1,0.1,0.1,0.1,130.7794939144792,0.1,0.1,0.1
"(1, 15)",0.1,392.52765076925164,0.1,339.8161558774599,456.4428474875022,0.1,0.1,381.0724539184391,0.1,0.1,323.80815382766923,375.2327421191311,399.0929672474245,0.1,0.1,0.1,430.71923384987315,0.1,0.1,0.1,0.1,0.1,0.1,418.94242734789486,0.1,0.1,430.51012954174723,372.7485981419657,0.1,0.1,0.1,0.1,438.7913287323511,0.1,0.1,0.1,0.1,407.5543052189616,373.6226492225096,0.1,0.1,492.54330801449606,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,474.4180007815354,435.99840401655206,0.1,0.1,411.9798179708499,0.1,0.1,411.2690650309986,0.1,429.2845313523036,0.1,418.14548094416773,0.1,0.1,0.1,0.1,324.5381604934805,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,375.130907075631,0.1,0.1,414.4706746414608
"(1, 16)",0.1,0.1,131.19422115277274,0.1,0.1,59.19300909660305,231.95802545240932,0.1,0.1,0.1,0.1,0.1,0.1,0.1,228.3225747679663,0.1,0.1,0.1,227.83741179388687,172.79661909601583,338.5476943901331,0.1,65.27095427399601,260.8027332724042,0.1,206.34261121990576,0.1,0.1,215.10964058069146,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,236.01812662503377,0.1,0.1,0.1,0.1,196.17535453693506,0.1,0.1,334.2691178004568,0.1,0.1,0.1,0.1,0.1,0.1,271.5706312773742,0.1,103.03001525416609,247.42890519306806,0.1,0.1,0.1,0.1,0.1,0.1,150.08050784003484,0.1,0.1,0.1,228.6595637267771,0.1,0.1,0.1,0.1,0.1,0.1,0.1,168.83021876592835,0.1,0.1,0.1,105.60735595280087,0.1,299.2269724274362,0.1,85.22546872530971,0.1,0.1,0.1,211.98820109535973,0.1,0.1,0.1,310.9982032147208,0.1,152.00278612661162,0.1,0.1,0.1,0.1,0.1,113.69193718010303,0.1
"(1, 17)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 18)",171.71514128530944,0.1,0.1,0.1,0.1,0.1,0.1,0.1,131.24257272380888,0.1,0.1,0.1,0.1,0.1,47.75774514780305,83.98442184348087,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,94.40163819495615,256.42799598225224,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,91.1487426141492,0.1,43.096932997604014,0.1,0.1,35.910254801302855,0.1,0.1,0.1,89.89785920124098,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,100.6701342438763,0.1,0.1,0.1,0.1,124.85079325398792,0.1,0.1,0.1,71.42906609805101,86.23665661754053,0.1,0.1,0.1,0.1,178.1531852693378,0.1,0.1,0.1,0.1,0.1,0.1,98.54635395078277,0.1,0.1,0.1,0.1,0.1,82.50236623008769,0.1,16.733854156219024,0.1,0.1,0.1,33.56479776257089,174.90561367443075,0.1,0.1,0.1,0.1,0.1
"(1, 19)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,159.413338396271,0.1,0.1,200.2726375200949,0.1,132.42907602247553,0.1,0.1,0.1,167.0614987894799,191.87065073015555,136.4628878864616,0.1,0.1,146.92746615706085,0.1,0.1,0.1,0.1,0.1,0.1,0.1,35.20006264969115,41.0366938226498,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,75.91589184464195,0.1,0.1,0.1,103.5438284829443,0.1,0.1,0.1,105.55042831095999,154.57178621196726,244.99348403057184,0.1,0.1,147.98305329557144,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,237.43904548059663,156.06470534596963,166.06641775279616,184.76687690845927,0.1,0.1,0.1,0.1,72.33205070244881,173.90060765377774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,164.7763703793733,149.92071402295443,124.49278837912361,0.1,13.617047055558857
"(1, 20)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 21)",152.9467837413946,0.1,0.1,59.97938365288699,47.959944081330285,0.1,0.1,0.1,137.4028236478534,0.1,0.1,0.1,156.408053671091,0.1,0.1,0.1,0.1,1e-07,0.1,202.0084279279698,0.1,0.1,156.2826204642391,133.0030677552246,0.1,0.1,0.1,0.1,0.1,94.21158726227792,0.1,0.1,178.07506865372295,0.1,0.1,0.1,0.1,0.1,156.05107545881515,0.1,0.1,135.55772352046208,0.1,96.3484260944417,65.68709392422448,0.1,0.1,0.1,202.44424679701206,0.1,57.75552721348352,0.1,0.1,142.09757620042478,0.1,99.38904608063127,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,167.04140967270945,0.1,0.1,54.54402531339827,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,49.47197014809265,0.1,0.1,0.1,0.1,0.1,167.41220865254627,136.76784747410468,83.69865113027676,0.1,0.1,67.16189622396638,0.1,0.1,0.1,0.1,0.1,0.1
"(1, 22)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(1, 23)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(2, 0)",0.1,0.1,0.1,0.1,89.43988532039432,0.1,0.1,0.1,0.1,0.1,0.1,64.17711240493928,0.1,0.1,51.172993359225785,11.409651388134392,0.1,0.1,0.1,157.58626040627237,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.33258348849496,0.1,0.1,0.1,0.1,0.1,0.1,126.91350003363229,0.1,85.61586263110806,0.1,0.1,0.1,0.1,0.1,0.1,144.29287076045205,119.80806910013328,0.1,0.1,0.1,0.1,0.1,111.43310743811435,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,114.65383596593794,0.1,0.1,0.1,49.95057339470288,0.1,0.1,0.1,109.32155304832753,56.30873588276562,0.1,0.1,0.1,0.1,0.1,0.1,49.48350924066585,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,0.1,113.42206595799544,0.1,151.27597376001327,0.1,0.1,0.1,0.1,96.5788710548588
"(2, 1)",84.80410643003447,0.1,119.7992873614289,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,106.14268906232311,0.1,45.6305624372368,147.31555454800343,46.36217146392576,0.1,0.1,0.1,53.872839271509996,0.1,121.5654329923301,0.1,0.1,0.1,135.15238269871338,72.54428018674474,0.1,0.1,0.1,0.1,0.1,0.1,50.663539980266904,0.1,0.1,0.1,0.1,94.06446426959167,0.1,0.1,41.54981473841474,0.1,0.1,0.1,0.1,0.1,0.1,26.67665487737807,0.1,81.7816241905033,87.56324468905547,1e-07,54.76022285467598,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,135.68639301512695,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,25.160538338434748,0.1,0.1,0.1,0.1,0.1,0.1
"(2, 2)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(2, 3)",0.1,0.1,0.1,0.1,0.1,101.03839627345265,225.4055898960188,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,178.5437366068284,0.1,0.1,0.1,0.1,0.1,0.1,0.1,138.98139984780812,0.1,0.1,0.1,0.1,0.1,180.55009613199007,0.1,0.1,145.71512951138467,0.1,0.1,0.1,127.56131389681578,0.1,0.1,0.1,144.46205010362735,0.1,158.00690080733722,0.1,0.1,289.57683154823474,0.1,0.1,0.1,0.1,0.1,0.1,167.06248472333687,0.1,0.1,0.1,0.1,0.1,0.1,160.62956434659625,0.1,0.1,230.34269951594015,0.1,0.1,0.1,0.1,0.1,214.3801771473387,0.1,0.1,26.274763262629563,0.1,55.14486769503091,95.24838013840106,0.1,0.1,364.65427105373385,288.1503848749302,137.93397242676693,348.79239699772063,193.3371963478588,239.48275615398816,0.1,0.1,0.1,174.98859110356472,0.1,0.1,0.1,141.75107030841895,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(2, 4)",0.1,0.1,0.1,0.1,0.1,0.1,85.39450606418069,0.1,0.1,0.1,184.8037696469649,0.1,0.1,0.1,0.1,0.1,0.1,0.1,108.05091140121189,176.13227117904484,1e-07,101.25818692310114,0.1,109.58716709053253,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,31.185826470084507,0.1,70.78675110303581,50.78311851154988,0.1,108.86757651418546,134.43056427348557,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,0.1,31.07444632748691,0.1,0.1,235.02503142913358,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,197.53521573031156,0.1,0.1,164.24930096383196,61.394784178870914,194.68085067108768,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,90.37163269671316,1e-07,0.1,0.1,148.1107796992958,86.8410385222778,0.1,186.4197163668027,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(2, 5)",0.1,0.1,0.1,0.1,0.1,0.1,229.02149995523746,344.9888639743668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,347.90516950397944,0.1,0.1,0.1,0.1,0.1,0.1,203.4599769649921,0.1,0.1,0.1,279.9717909275556,164.8853071557652,0.1,365.68248900315933,0.1,0.1,0.1,0.1,423.42169302224016,297.40085949680423,0.1,267.54207394420143,0.1,203.56039755523028,0.1,355.6430139792148,287.69053068600454,0.1,344.8153711036369,0.1,0.1,285.64695942797084,303.47541563580074,0.1,0.1,0.1,0.1,0.1,0.1,0.1,310.54288071054225,0.1,250.0195355736917,0.1,323.54382898602285,0.1,269.13842550366826,0.1,0.1,0.1,0.1,0.1,375.4871933415932,270.7129866259286,0.1,275.7956283704194,0.1,0.1,0.1,0.1,0.1,369.761444399417,0.1,0.1,338.6933156434501,162.2391683592064,0.1,0.1,292.2362448723125,0.1,0.1,352.36709629215784,0.1,0.1,0.1,0.1
"(2, 6)",0.1,0.1,198.78418286618984,95.19285208895144,0.1,0.1,0.1,149.69637017368868,0.1,0.1,0.1,0.1,149.21922935548344,111.21856420934343,0.1,50.1782300988761,0.1,85.58146850154226,0.1,142.03547173930681,0.1,0.1,0.1,0.1,0.1,154.7672069498341,0.1,0.1,155.34615759551082,147.44194097852073,0.1,64.47842188734197,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,0.1,103.42861462351262,0.1,0.1,0.1,0.1,0.1,0.1,0.1,228.6548725486333,46.290529180423725,0.1,0.1,74.51115975761496,85.5617419627183,0.1,0.1,0.1,0.1,217.03270998171405,0.1,62.974254855142995,92.81316063273883,0.1,0.1,0.1,0.1,0.1,0.1,135.60862609184457,0.1,14.392788137488992,0.1,0.1,0.1,39.307358018729914,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,84.14453478376402,0.1,251.54279609944126,0.1,0.1
